pos_x, pos_y, theta (rad)
0.5171, 2.54785, 0.400471
0.514163, 2.5409, 0.399317
0.511235, 2.53395, 0.398163
0.508315, 2.527, 0.397009
0.505402, 2.52004, 0.395855
0.502498, 2.51308, 0.3947
0.499601, 2.50612, 0.393546
0.496713, 2.49915, 0.392392
0.493833, 2.49218, 0.391238
0.490961, 2.4852, 0.390084
0.488097, 2.47823, 0.38893
0.48524, 2.47125, 0.387776
0.482392, 2.46426, 0.386622
0.479553, 2.45727, 0.385468
0.47672, 2.45028, 0.384314
0.473897, 2.44329, 0.383159
0.471081, 2.43629, 0.382005
0.468273, 2.42929, 0.380851
0.465474, 2.42229, 0.379697
0.462682, 2.41528, 0.378543
0.459899, 2.40827, 0.377389
0.457123, 2.40126, 0.376235
0.454356, 2.39424, 0.375081
0.451597, 2.38722, 0.373927
0.448846, 2.3802, 0.372773
0.446103, 2.37317, 0.371619
0.443368, 2.36614, 0.370464
0.440641, 2.35911, 0.36931
0.437923, 2.35208, 0.368156
0.435213, 2.34504, 0.367002
0.43251, 2.33799, 0.365848
0.429816, 2.33095, 0.364694
0.42713, 2.3239, 0.36354
0.424452, 2.31685, 0.362386
0.421782, 2.3098, 0.361232
0.41912, 2.30274, 0.360078
0.416467, 2.29568, 0.358923
0.413822, 2.28862, 0.357769
0.411185, 2.28155, 0.356615
0.408556, 2.27448, 0.355461
0.405934, 2.26741, 0.354307
0.403322, 2.26033, 0.353153
0.400717, 2.25325, 0.351999
0.398121, 2.24617, 0.350845
0.395533, 2.23909, 0.349691
0.392952, 2.232, 0.348537
0.390381, 2.22491, 0.347383
0.387817, 2.21782, 0.346228
0.385262, 2.21072, 0.345074
0.382715, 2.20362, 0.34392
0.380175, 2.19652, 0.342766
0.377645, 2.18941, 0.341612
0.375122, 2.1823, 0.340458
0.372607, 2.17519, 0.339304
0.370101, 2.16808, 0.33815
0.367603, 2.16096, 0.336996
0.365113, 2.15384, 0.335842
0.362631, 2.14672, 0.334688
0.360158, 2.1396, 0.333533
0.357693, 2.13247, 0.332379
0.355236, 2.12533, 0.331225
0.352787, 2.1182, 0.330071
0.350347, 2.11106, 0.328917
0.347915, 2.10392, 0.327763
0.34549, 2.09678, 0.326609
0.343075, 2.08964, 0.325455
0.340667, 2.08249, 0.324301
0.338268, 2.07534, 0.323147
0.335877, 2.06818, 0.321992
0.333494, 2.06103, 0.320838
0.33112, 2.05387, 0.319684
0.328753, 2.04671, 0.31853
0.326396, 2.03954, 0.317376
0.324046, 2.03238, 0.316222
0.321704, 2.02521, 0.315068
0.319371, 2.01803, 0.313914
0.317047, 2.01086, 0.31276
0.31473, 2.00368, 0.311606
0.312421, 1.9965, 0.310452
0.310122, 1.98932, 0.309297
0.30783, 1.98213, 0.308143
0.305546, 1.97494, 0.306989
0.303271, 1.96775, 0.305835
0.301004, 1.96056, 0.304681
0.298746, 1.95336, 0.303527
0.296496, 1.94616, 0.302373
0.294254, 1.93896, 0.301219
0.29202, 1.93176, 0.300065
0.289795, 1.92455, 0.298911
0.287578, 1.91734, 0.297756
0.285369, 1.91013, 0.296602
0.283169, 1.90291, 0.295448
0.280977, 1.8957, 0.294294
0.278793, 1.88848, 0.29314
0.276618, 1.88126, 0.291986
0.274451, 1.87403, 0.290832
0.272293, 1.8668, 0.289678
0.270143, 1.85957, 0.288524
0.268, 1.85234, 0.28737
0.265867, 1.84511, 0.286216
0.263741, 1.83787, 0.285061
0.261625, 1.83063, 0.283907
0.259516, 1.82339, 0.282753
0.257416, 1.81615, 0.281599
0.255324, 1.8089, 0.280445
0.253241, 1.80165, 0.279291
0.251165, 1.7944, 0.278137
0.249099, 1.78714, 0.276983
0.24704, 1.77989, 0.275829
0.24499, 1.77263, 0.274675
0.242949, 1.76537, 0.27352
0.240915, 1.75811, 0.272366
0.238891, 1.75084, 0.271212
0.236875, 1.74357, 0.270058
0.234866, 1.7363, 0.268904
0.232867, 1.72903, 0.26775
0.230875, 1.72175, 0.266596
0.228893, 1.71448, 0.265442
0.226918, 1.7072, 0.264288
0.224952, 1.69992, 0.263134
0.222994, 1.69263, 0.26198
0.221045, 1.68535, 0.260825
0.219104, 1.67806, 0.259671
0.217172, 1.67077, 0.258517
0.215248, 1.66347, 0.257363
0.213332, 1.65618, 0.256209
0.211425, 1.64888, 0.255055
0.209526, 1.64158, 0.253901
0.207636, 1.63428, 0.252747
0.205754, 1.62698, 0.251593
0.20388, 1.61967, 0.250439
0.202015, 1.61236, 0.249284
0.200159, 1.60505, 0.24813
0.198311, 1.59774, 0.246976
0.196471, 1.59042, 0.245822
0.19464, 1.58311, 0.244668
0.192817, 1.57579, 0.243514
0.191003, 1.56847, 0.24236
0.189197, 1.56114, 0.241206
0.187399, 1.55382, 0.240052
0.18561, 1.54649, 0.238898
0.18383, 1.53916, 0.237744
0.182057, 1.53183, 0.236589
0.180294, 1.5245, 0.235435
0.178538, 1.51716, 0.234281
0.176792, 1.50982, 0.233127
0.175054, 1.50248, 0.231973
0.173324, 1.49514, 0.230819
0.171603, 1.4878, 0.229665
0.16989, 1.48045, 0.228511
0.168185, 1.47311, 0.227357
0.16649, 1.46576, 0.226203
0.164802, 1.45841, 0.225048
0.163123, 1.45105, 0.223894
0.161453, 1.4437, 0.22274
0.159791, 1.43634, 0.221586
0.158137, 1.42898, 0.220432
0.156493, 1.42162, 0.219278
0.154856, 1.41426, 0.218124
0.153228, 1.40689, 0.21697
0.151608, 1.39953, 0.215816
0.149998, 1.39216, 0.214662
0.148396, 1.38479, 0.213508
0.146801, 1.37741, 0.212353
0.145216, 1.37004, 0.211199
0.143639, 1.36267, 0.210045
0.142071, 1.35529, 0.208891
0.140511, 1.34791, 0.207737
0.138959, 1.34053, 0.206583
0.137417, 1.33314, 0.205429
0.135882, 1.32576, 0.204275
