scene_number,path,rotationSpeed,stop_angle,pause_time,volume_start,volume_poured,volume_received,spilled_volume
3305,../../output/MediumBottle/Medium_340_600_34,0.03,34.0,0.6,339.88,0.025,0.01,0.015
3306,../../output/MediumBottle/Medium_340_600_38,0.03,38.0,0.6,339.88,0.03,0.015,0.015
3307,../../output/MediumBottle/Medium_340_600_42,0.03,42.0,0.6,339.88,6.1025,6.0825,0.02
3308,../../output/MediumBottle/Medium_340_600_46,0.03,46.0,0.6,339.88,22.65,22.5975,0.0525
3309,../../output/MediumBottle/Medium_340_600_50,0.03,50.0,0.6,339.88,46.5225,46.1775,0.345
3310,../../output/MediumBottle/Medium_340_600_54,0.03,54.0,0.6,339.88,74.495,70.7925,3.7025
3311,../../output/MediumBottle/Medium_340_600_58,0.03,58.0,0.6,339.88,103.153,91.53,11.6225
3312,../../output/MediumBottle/Medium_340_600_62,0.03,62.0,0.6,339.88,132.183,116.565,15.6175
3313,../../output/MediumBottle/Medium_340_600_66,0.03,66.0,0.6,339.88,160.002,142.482,17.52
3314,../../output/MediumBottle/Medium_340_600_70,0.03,70.0,0.6,339.88,187.363,168.555,18.8075
3315,../../output/MediumBottle/Medium_340_600_74,0.03,74.0,0.6,339.88,213.88,194.925,18.955
3316,../../output/MediumBottle/Medium_340_600_78,0.03,78.0,0.6,339.88,239.502,220.447,19.055
3317,../../output/MediumBottle/Medium_340_600_82,0.03,82.0,0.6,339.88,264.553,245.025,19.5275
3318,../../output/MediumBottle/Medium_340_600_86,0.03,86.0,0.6,339.88,287.832,268.603,19.23
3319,../../output/MediumBottle/Medium_340_600_90,0.03,90.0,0.6,339.88,308.27,289.03,19.24
3320,../../output/MediumBottle/Medium_350_1000_30,0.03,30.0,1.0,349.882,0.02,0.0025,0.0175
3321,../../output/MediumBottle/Medium_350_1000_34,0.03,34.0,1.0,349.882,0.035,0.01,0.025
3322,../../output/MediumBottle/Medium_350_1000_38,0.03,38.0,1.0,349.882,0.5225,0.4875,0.035
3323,../../output/MediumBottle/Medium_350_1000_42,0.03,42.0,1.0,349.882,10.375,10.2525,0.1225
3324,../../output/MediumBottle/Medium_350_1000_46,0.03,46.0,1.0,349.882,30.105,30.045,0.06
3325,../../output/MediumBottle/Medium_350_1000_50,0.03,50.0,1.0,349.882,55.9175,55.4375,0.48
3326,../../output/MediumBottle/Medium_350_1000_54,0.03,54.0,1.0,349.882,85.1175,77.5675,7.55
3327,../../output/MediumBottle/Medium_350_1000_58,0.03,58.0,1.0,349.882,114.76,101.172,13.5875
3328,../../output/MediumBottle/Medium_350_1000_62,0.03,62.0,1.0,349.882,144.002,127.323,16.68
3329,../../output/MediumBottle/Medium_350_1000_66,0.03,66.0,1.0,349.882,171.94,153.183,18.7575
3330,../../output/MediumBottle/Medium_350_1000_70,0.03,70.0,1.0,349.882,199.185,178.968,20.2175
3331,../../output/MediumBottle/Medium_350_1000_74,0.03,74.0,1.0,349.882,225.82,205.188,20.6325
3332,../../output/MediumBottle/Medium_350_1000_78,0.03,78.0,1.0,349.882,251.368,230.44,20.9275
3333,../../output/MediumBottle/Medium_350_1000_82,0.03,82.0,1.0,349.882,276.33,255.145,21.185
3334,../../output/MediumBottle/Medium_350_1000_86,0.03,86.0,1.0,349.882,299.54,279.185,20.355
3335,../../output/MediumBottle/Medium_350_1000_90,0.03,90.0,1.0,349.882,319.493,299.397,20.095
3336,../../output/MediumBottle/Medium_350_1399_30,0.03,30.0,1.4,349.882,0.02,0.0025,0.0175
3337,../../output/MediumBottle/Medium_350_1399_34,0.03,34.0,1.4,349.882,0.0325,0.0125,0.02
3338,../../output/MediumBottle/Medium_350_1399_38,0.03,38.0,1.4,349.882,0.6475,0.58,0.0675
3339,../../output/MediumBottle/Medium_350_1399_42,0.03,42.0,1.4,349.882,11.36,11.28,0.08
3340,../../output/MediumBottle/Medium_350_1399_46,0.03,46.0,1.4,349.882,31.7375,31.6775,0.06
3341,../../output/MediumBottle/Medium_350_1399_50,0.03,50.0,1.4,349.882,58.03,57.7125,0.3175
3342,../../output/MediumBottle/Medium_350_1399_54,0.03,54.0,1.4,349.882,87.3,78.505,8.795
3343,../../output/MediumBottle/Medium_350_1399_58,0.03,58.0,1.4,349.882,116.942,103.525,13.4175
3344,../../output/MediumBottle/Medium_350_1399_62,0.03,62.0,1.4,349.882,146.102,129.662,16.44
3345,../../output/MediumBottle/Medium_350_1399_66,0.03,66.0,1.4,349.882,173.945,154.95,18.995
3346,../../output/MediumBottle/Medium_350_1399_70,0.03,70.0,1.4,349.882,201.17,180.855,20.315
3347,../../output/MediumBottle/Medium_350_1399_74,0.03,74.0,1.4,349.882,227.67,207.077,20.5925
3348,../../output/MediumBottle/Medium_350_1399_78,0.03,78.0,1.4,349.882,253.125,232.338,20.7875
3349,../../output/MediumBottle/Medium_350_1399_82,0.03,82.0,1.4,349.882,277.985,257.627,20.3575
3350,../../output/MediumBottle/Medium_350_1399_86,0.03,86.0,1.4,349.882,301.127,280.332,20.795
3351,../../output/MediumBottle/Medium_350_1399_90,0.03,90.0,1.4,349.882,320.71,300.462,20.2475
3352,../../output/MediumBottle/Medium_350_1799_30,0.03,30.0,1.8,349.882,0.0175,0.0025,0.015
3353,../../output/MediumBottle/Medium_350_1799_34,0.03,34.0,1.8,349.882,0.04,0.0125,0.0275
3354,../../output/MediumBottle/Medium_350_1799_38,0.03,38.0,1.8,349.882,0.7725,0.63,0.1425
3355,../../output/MediumBottle/Medium_350_1799_42,0.03,42.0,1.8,349.882,12.3725,12.3025,0.07
3356,../../output/MediumBottle/Medium_350_1799_46,0.03,46.0,1.8,349.882,33.335,33.215,0.12
3357,../../output/MediumBottle/Medium_350_1799_50,0.03,50.0,1.8,349.882,59.8975,59.3,0.5975
3358,../../output/MediumBottle/Medium_350_1799_54,0.03,54.0,1.8,349.882,89.36,80.6925,8.6675
3359,../../output/MediumBottle/Medium_350_1799_58,0.03,58.0,1.8,349.882,119.075,105.802,13.2725
3360,../../output/MediumBottle/Medium_350_1799_62,0.03,62.0,1.8,349.882,148.135,131.377,16.7575
3361,../../output/MediumBottle/Medium_350_1799_66,0.03,66.0,1.8,349.882,175.865,156.903,18.9625
3362,../../output/MediumBottle/Medium_350_1799_70,0.03,70.0,1.8,349.882,203.048,183.002,20.045
3363,../../output/MediumBottle/Medium_350_1799_74,0.03,74.0,1.8,349.882,229.458,208.868,20.59
3364,../../output/MediumBottle/Medium_350_1799_78,0.03,78.0,1.8,349.882,254.947,234.048,20.9
3365,../../output/MediumBottle/Medium_350_1799_82,0.03,82.0,1.8,349.882,279.712,259.365,20.3475
3366,../../output/MediumBottle/Medium_350_1799_86,0.03,86.0,1.8,349.882,302.66,282.132,20.5275
3367,../../output/MediumBottle/Medium_350_1799_90,0.03,90.0,1.8,349.882,321.772,300.735,21.0375
3368,../../output/MediumBottle/Medium_350_200_30,0.03,30.0,0.2,349.882,0.0175,0.0025,0.015
3369,../../output/MediumBottle/Medium_350_200_34,0.03,34.0,0.2,349.882,0.0275,0.0075,0.02
3370,../../output/MediumBottle/Medium_350_200_38,0.03,38.0,0.2,349.882,0.22,0.19,0.03
3371,../../output/MediumBottle/Medium_350_200_42,0.03,42.0,0.2,349.882,8.2025,8.135,0.0675
3372,../../output/MediumBottle/Medium_350_200_46,0.03,46.0,0.2,349.882,26.4925,26.415,0.0775
3373,../../output/MediumBottle/Medium_350_200_50,0.03,50.0,0.2,349.882,51.5725,51.1725,0.4
3374,../../output/MediumBottle/Medium_350_200_54,0.03,54.0,0.2,349.882,80.4375,74.595,5.8425
3375,../../output/MediumBottle/Medium_350_200_58,0.03,58.0,0.2,349.882,110.002,97.02,12.9825
3376,../../output/MediumBottle/Medium_350_200_62,0.03,62.0,0.2,349.882,139.407,122.623,16.785
3377,../../output/MediumBottle/Medium_350_200_66,0.03,66.0,0.2,349.882,167.558,148.68,18.8775
3378,../../output/MediumBottle/Medium_350_200_70,0.03,70.0,0.2,349.882,194.942,174.835,20.1075
3379,../../output/MediumBottle/Medium_350_200_74,0.03,74.0,0.2,349.882,221.79,201.262,20.5275
3380,../../output/MediumBottle/Medium_350_200_78,0.03,78.0,0.2,349.882,247.512,226.73,20.7825
3381,../../output/MediumBottle/Medium_350_200_82,0.03,82.0,0.2,349.882,272.675,252.042,20.6325
3382,../../output/MediumBottle/Medium_350_200_86,0.03,86.0,0.2,349.882,296.127,275.813,20.315
3383,../../output/MediumBottle/Medium_350_200_90,0.03,90.0,0.2,349.882,316.815,296.413,20.4025
3384,../../output/MediumBottle/Medium_350_600_30,0.03,30.0,0.6,349.882,0.0325,0.0125,0.02
3385,../../output/MediumBottle/Medium_350_600_34,0.03,34.0,0.6,349.882,0.025,0.01,0.015
3386,../../output/MediumBottle/Medium_350_600_38,0.03,38.0,0.6,349.882,0.375,0.3525,0.0225
3387,../../output/MediumBottle/Medium_350_600_42,0.03,42.0,0.6,349.882,9.28,9.23,0.05
3388,../../output/MediumBottle/Medium_350_600_46,0.03,46.0,0.6,349.882,28.3475,28.25,0.0975
3389,../../output/MediumBottle/Medium_350_600_50,0.03,50.0,0.6,349.882,53.81,53.27,0.54
3390,../../output/MediumBottle/Medium_350_600_54,0.03,54.0,0.6,349.882,82.82,75.135,7.685
3391,../../output/MediumBottle/Medium_350_600_58,0.03,58.0,0.6,349.882,112.465,98.8325,13.6325
3392,../../output/MediumBottle/Medium_350_600_62,0.03,62.0,0.6,349.882,141.805,125.252,16.5525
3393,../../output/MediumBottle/Medium_350_600_66,0.03,66.0,0.6,349.882,169.813,150.917,18.895
3394,../../output/MediumBottle/Medium_350_600_70,0.03,70.0,0.6,349.882,197.18,177.195,19.985
3395,../../output/MediumBottle/Medium_350_600_74,0.03,74.0,0.6,349.882,223.83,203.192,20.6375
3396,../../output/MediumBottle/Medium_350_600_78,0.03,78.0,0.6,349.882,249.502,228.678,20.825
3397,../../output/MediumBottle/Medium_350_600_82,0.03,82.0,0.6,349.882,274.577,253.722,20.855
3398,../../output/MediumBottle/Medium_350_600_86,0.03,86.0,0.6,349.882,297.915,277.387,20.5275
3399,../../output/MediumBottle/Medium_350_600_90,0.03,90.0,0.6,349.882,318.235,297.892,20.3425
3400,../../output/MediumBottle/Medium_360_1000_30,0.03,30.0,1.0,359.882,0.0075,0.0025,0.005
3401,../../output/MediumBottle/Medium_360_1000_34,0.03,34.0,1.0,359.882,0.0375,0.0175,0.02
3402,../../output/MediumBottle/Medium_360_1000_38,0.03,38.0,1.0,359.882,1.4225,1.37,0.0525
3403,../../output/MediumBottle/Medium_360_1000_42,0.03,42.0,1.0,359.882,13.66,13.61,0.05
3404,../../output/MediumBottle/Medium_360_1000_46,0.03,46.0,1.0,359.882,35.4175,35.3375,0.08
3405,../../output/MediumBottle/Medium_360_1000_50,0.03,50.0,1.0,359.882,62.9125,62.07,0.8425
3406,../../output/MediumBottle/Medium_360_1000_54,0.03,54.0,1.0,359.882,93.08,82.435,10.645
3407,../../output/MediumBottle/Medium_360_1000_58,0.03,58.0,1.0,359.882,123.535,108.41,15.125
3408,../../output/MediumBottle/Medium_360_1000_62,0.03,62.0,1.0,359.882,153.157,134.97,18.1875
3409,../../output/MediumBottle/Medium_360_1000_66,0.03,66.0,1.0,359.882,181.57,160.18,21.39
3410,../../output/MediumBottle/Medium_360_1000_70,0.03,70.0,1.0,359.882,209.037,186.385,22.6525
3411,../../output/MediumBottle/Medium_360_1000_74,0.03,74.0,1.0,359.882,235.678,212.743,22.935
3412,../../output/MediumBottle/Medium_360_1000_78,0.03,78.0,1.0,359.882,261.365,238.7,22.665
3413,../../output/MediumBottle/Medium_360_1000_82,0.03,82.0,1.0,359.882,286.283,263.4,22.8825
3414,../../output/MediumBottle/Medium_360_1000_86,0.03,86.0,1.0,359.882,309.54,287.575,21.965
3415,../../output/MediumBottle/Medium_360_1000_90,0.03,90.0,1.0,359.882,329.525,306.938,22.5875
3416,../../output/MediumBottle/Medium_360_1399_30,0.03,30.0,1.4,359.882,0.005,0.0,0.005
3417,../../output/MediumBottle/Medium_360_1399_34,0.03,34.0,1.4,359.882,0.0325,0.0225,0.01
3418,../../output/MediumBottle/Medium_360_1399_38,0.03,38.0,1.4,359.882,1.65,1.5625,0.0875
3419,../../output/MediumBottle/Medium_360_1399_42,0.03,42.0,1.4,359.882,14.8175,14.7725,0.045
3420,../../output/MediumBottle/Medium_360_1399_46,0.03,46.0,1.4,359.882,37.1475,36.9425,0.205
3421,../../output/MediumBottle/Medium_360_1399_50,0.03,50.0,1.4,359.882,65.06,64.39,0.67
3422,../../output/MediumBottle/Medium_360_1399_54,0.03,54.0,1.4,359.882,95.425,86.215,9.21
3423,../../output/MediumBottle/Medium_360_1399_58,0.03,58.0,1.4,359.882,125.715,110.877,14.8375
3424,../../output/MediumBottle/Medium_360_1399_62,0.03,62.0,1.4,359.882,155.262,137.03,18.2325
3425,../../output/MediumBottle/Medium_360_1399_66,0.03,66.0,1.4,359.882,183.588,162.238,21.35
3426,../../output/MediumBottle/Medium_360_1399_70,0.03,70.0,1.4,359.882,211.05,188.382,22.6675
3427,../../output/MediumBottle/Medium_360_1399_74,0.03,74.0,1.4,359.882,237.498,214.607,22.89
3428,../../output/MediumBottle/Medium_360_1399_78,0.03,78.0,1.4,359.882,263.137,240.135,23.0025
3429,../../output/MediumBottle/Medium_360_200_30,0.03,30.0,0.2,359.882,0.0175,0.005,0.0125
3430,../../output/MediumBottle/Medium_360_200_34,0.03,34.0,0.2,359.882,0.0325,0.0125,0.02
3431,../../output/MediumBottle/Medium_360_200_38,0.03,38.0,0.2,359.882,0.8525,0.825,0.0275
3432,../../output/MediumBottle/Medium_360_200_42,0.03,42.0,0.2,359.882,11.085,11.025,0.06
3433,../../output/MediumBottle/Medium_360_200_46,0.03,46.0,0.2,359.882,31.575,31.49,0.085
3434,../../output/MediumBottle/Medium_360_200_50,0.03,50.0,0.2,359.882,58.2675,57.82,0.4475
3435,../../output/MediumBottle/Medium_360_200_54,0.03,54.0,0.2,359.882,88.275,80.345,7.93
3436,../../output/MediumBottle/Medium_360_200_58,0.03,58.0,0.2,359.882,118.635,104.498,14.1375
3437,../../output/MediumBottle/Medium_360_200_62,0.03,62.0,0.2,359.882,148.532,130.518,18.015
3438,../../output/MediumBottle/Medium_360_200_66,0.03,66.0,0.2,359.882,177.16,156.317,20.8425
3439,../../output/MediumBottle/Medium_360_200_70,0.03,70.0,0.2,359.882,204.898,182.222,22.675
3440,../../output/MediumBottle/Medium_360_200_74,0.03,74.0,0.2,359.882,231.602,208.645,22.9575
3441,../../output/MediumBottle/Medium_360_200_78,0.03,78.0,0.2,359.882,257.428,234.485,22.9425
3442,../../output/MediumBottle/Medium_360_200_82,0.03,82.0,0.2,359.882,282.65,259.66,22.99
3443,../../output/MediumBottle/Medium_360_200_86,0.03,86.0,0.2,359.882,306.105,282.978,23.1275
3444,../../output/MediumBottle/Medium_360_200_90,0.03,90.0,0.2,359.882,326.783,303.637,23.145
3445,../../output/MediumBottle/Medium_360_600_30,0.03,30.0,0.6,359.882,0.01,0.0025,0.0075
3446,../../output/MediumBottle/Medium_360_600_34,0.03,34.0,0.6,359.882,0.035,0.0125,0.0225
3447,../../output/MediumBottle/Medium_360_600_38,0.03,38.0,0.6,359.882,1.135,1.015,0.12
3448,../../output/MediumBottle/Medium_360_600_42,0.03,42.0,0.6,359.882,12.385,12.2675,0.1175
3449,../../output/MediumBottle/Medium_360_600_46,0.03,46.0,0.6,359.882,33.5425,33.39,0.1525
3450,../../output/MediumBottle/Medium_360_600_50,0.03,50.0,0.6,359.882,60.63,60.2775,0.3525
3451,../../output/MediumBottle/Medium_360_600_54,0.03,54.0,0.6,359.882,90.8525,82.495,8.3575
3452,../../output/MediumBottle/Medium_360_600_58,0.03,58.0,0.6,359.882,121.145,106.54,14.605
3453,../../output/MediumBottle/Medium_360_600_62,0.03,62.0,0.6,359.882,150.907,132.94,17.9675
3454,../../output/MediumBottle/Medium_360_600_66,0.03,66.0,0.6,359.882,179.472,158.333,21.14
3455,../../output/MediumBottle/Medium_360_600_70,0.03,70.0,0.6,359.882,207.012,184.39,22.6225
3456,../../output/MediumBottle/Medium_360_600_74,0.03,74.0,0.6,359.882,233.695,210.68,23.015
3457,../../output/MediumBottle/Medium_360_600_78,0.03,78.0,0.6,359.882,259.442,236.46,22.9825
3458,../../output/MediumBottle/Medium_360_600_82,0.03,82.0,0.6,359.882,284.48,261.382,23.0975
3459,../../output/MediumBottle/Medium_360_600_86,0.03,86.0,0.6,359.882,307.88,285.202,22.6775
3460,../../output/MediumBottle/Medium_360_600_90,0.03,90.0,0.6,359.882,328.205,305.545,22.66
3461,../../output/MediumBottle/Medium_370_1000_30,0.03,30.0,1.0,369.9,0.0125,0.005,0.0075
3462,../../output/MediumBottle/Medium_370_1000_34,0.03,34.0,1.0,369.9,0.025,0.01,0.015
3463,../../output/MediumBottle/Medium_370_1000_38,0.03,38.0,1.0,369.9,2.645,2.485,0.16
3464,../../output/MediumBottle/Medium_370_1000_42,0.03,42.0,1.0,369.9,17.615,17.565,0.05
3465,../../output/MediumBottle/Medium_370_1000_46,0.03,46.0,1.0,369.9,42.3,42.0575,0.2425
3466,../../output/MediumBottle/Medium_370_1000_50,0.03,50.0,1.0,369.9,71.73,69.42,2.31
3467,../../output/MediumBottle/Medium_370_1000_54,0.03,54.0,1.0,369.9,102.765,91.5475,11.2175
3468,../../output/MediumBottle/Medium_370_1000_58,0.03,58.0,1.0,369.9,133.255,118.02,15.235
3469,../../output/MediumBottle/Medium_370_1000_62,0.03,62.0,1.0,369.9,162.787,143.765,19.0225
3470,../../output/MediumBottle/Medium_370_1000_66,0.03,66.0,1.0,369.9,191.347,170.768,20.58
3471,../../output/MediumBottle/Medium_370_1000_70,0.03,70.0,1.0,369.9,218.977,196.455,22.5225
3472,../../output/MediumBottle/Medium_370_1000_74,0.03,74.0,1.0,369.9,245.61,222.19,23.42
3473,../../output/MediumBottle/Medium_370_1000_78,0.03,78.0,1.0,369.9,271.308,247.985,23.3225
3474,../../output/MediumBottle/Medium_370_1000_82,0.03,82.0,1.0,369.9,296.283,272.695,23.5875
3475,../../output/MediumBottle/Medium_370_1000_86,0.03,86.0,1.0,369.9,319.53,296.183,23.3475
3476,../../output/MediumBottle/Medium_370_1000_90,0.03,90.0,1.0,369.9,339.517,315.945,23.5725
3477,../../output/MediumBottle/Medium_370_1399_30,0.03,30.0,1.4,369.9,0.015,0.0075,0.0075
3478,../../output/MediumBottle/Medium_370_1399_34,0.03,34.0,1.4,369.9,0.0375,0.02,0.0175
3479,../../output/MediumBottle/Medium_370_1399_38,0.03,38.0,1.4,369.9,3.04,2.885,0.155
3480,../../output/MediumBottle/Medium_370_1399_42,0.03,42.0,1.4,369.9,18.99,18.95,0.04
3481,../../output/MediumBottle/Medium_370_1399_46,0.03,46.0,1.4,369.9,44.2475,43.88,0.3675
3482,../../output/MediumBottle/Medium_370_1399_50,0.03,50.0,1.4,369.9,74.0075,71.0725,2.935
3483,../../output/MediumBottle/Medium_370_1399_54,0.03,54.0,1.4,369.9,105.085,93.7575,11.3275
3484,../../output/MediumBottle/Medium_370_1399_58,0.03,58.0,1.4,369.9,135.407,120.097,15.31
3485,../../output/MediumBottle/Medium_370_1399_62,0.03,62.0,1.4,369.9,165.023,145.688,19.335
3486,../../output/MediumBottle/Medium_370_1399_66,0.03,66.0,1.4,369.9,193.44,172.268,21.1725
3487,../../output/MediumBottle/Medium_370_1399_70,0.03,70.0,1.4,369.9,220.933,198.738,22.195
3488,../../output/MediumBottle/Medium_370_1399_74,0.03,74.0,1.4,369.9,247.47,224.403,23.0675
3489,../../output/MediumBottle/Medium_370_1399_78,0.03,78.0,1.4,369.9,273.11,249.605,23.505
3490,../../output/MediumBottle/Medium_370_1399_82,0.03,82.0,1.4,369.9,297.967,274.527,23.44
3491,../../output/MediumBottle/Medium_370_1399_86,0.03,86.0,1.4,369.9,321.105,297.707,23.3975
3492,../../output/MediumBottle/Medium_370_1399_90,0.03,90.0,1.4,369.9,340.7,317.42,23.28
3493,../../output/MediumBottle/Medium_370_1799_30,0.03,30.0,1.8,369.9,0.0175,0.0075,0.01
3494,../../output/MediumBottle/Medium_370_1799_34,0.03,34.0,1.8,369.9,0.035,0.02,0.015
3495,../../output/MediumBottle/Medium_370_1799_38,0.03,38.0,1.8,369.9,3.4125,3.19,0.2225
3496,../../output/MediumBottle/Medium_370_1799_42,0.03,42.0,1.8,369.9,20.325,20.295,0.03
3497,../../output/MediumBottle/Medium_370_1799_46,0.03,46.0,1.8,369.9,46.16,45.7425,0.4175
3498,../../output/MediumBottle/Medium_370_1799_50,0.03,50.0,1.8,369.9,76.185,71.9525,4.2325
3499,../../output/MediumBottle/Medium_370_1799_58,0.03,58.0,1.8,369.9,137.515,121.627,15.8875
3500,../../output/MediumBottle/Medium_370_1799_62,0.03,62.0,1.8,369.9,167.115,148.005,19.11
3501,../../output/MediumBottle/Medium_370_1799_66,0.03,66.0,1.8,369.9,195.452,173.928,21.525
3502,../../output/MediumBottle/Medium_370_1799_70,0.03,70.0,1.8,369.9,222.803,199.85,22.9525
3503,../../output/MediumBottle/Medium_370_1799_74,0.03,74.0,1.8,369.9,249.295,225.843,23.4525
3504,../../output/MediumBottle/Medium_370_1799_78,0.03,78.0,1.8,369.9,274.837,251.447,23.39
3505,../../output/MediumBottle/Medium_370_1799_82,0.03,82.0,1.8,369.9,299.652,276.19,23.4625
3506,../../output/MediumBottle/Medium_370_1799_86,0.03,86.0,1.8,369.9,322.635,299.058,23.5775
3507,../../output/MediumBottle/Medium_370_1799_90,0.03,90.0,1.8,369.9,341.785,318.592,23.1925
3508,../../output/MediumBottle/Medium_370_200_30,0.03,30.0,0.2,369.9,0.0125,0.005,0.0075
3509,../../output/MediumBottle/Medium_370_200_34,0.03,34.0,0.2,369.9,0.025,0.0075,0.0175
3510,../../output/MediumBottle/Medium_370_200_38,0.03,38.0,0.2,369.9,1.74,1.69,0.05
3511,../../output/MediumBottle/Medium_370_200_42,0.03,42.0,0.2,369.9,14.62,14.5775,0.0425
3512,../../output/MediumBottle/Medium_370_200_46,0.03,46.0,0.2,369.9,37.93,37.5225,0.4075
3513,../../output/MediumBottle/Medium_370_200_50,0.03,50.0,0.2,369.9,66.8025,66.0025,0.8
3514,../../output/MediumBottle/Medium_370_200_54,0.03,54.0,0.2,369.9,97.76,86.9825,10.7775
3515,../../output/MediumBottle/Medium_370_200_58,0.03,58.0,0.2,369.9,128.355,113.313,15.0425
3516,../../output/MediumBottle/Medium_370_200_62,0.03,62.0,0.2,369.9,158.222,138.863,19.36
3517,../../output/MediumBottle/Medium_370_200_66,0.03,66.0,0.2,369.9,186.928,165.705,21.2225
3518,../../output/MediumBottle/Medium_370_200_70,0.03,70.0,0.2,369.9,214.713,192.73,21.9825
3519,../../output/MediumBottle/Medium_370_200_74,0.03,74.0,0.2,369.9,241.558,218.273,23.285
3520,../../output/MediumBottle/Medium_370_200_78,0.03,78.0,0.2,369.9,267.395,244.042,23.3525
3521,../../output/MediumBottle/Medium_370_200_82,0.03,82.0,0.2,369.9,292.563,269.137,23.425
3522,../../output/MediumBottle/Medium_370_200_86,0.03,86.0,0.2,369.9,316.05,292.585,23.465
3523,../../output/MediumBottle/Medium_370_200_90,0.03,90.0,0.2,369.9,336.825,313.527,23.2975
3524,../../output/MediumBottle/Medium_370_600_30,0.03,30.0,0.6,369.9,0.015,0.005,0.01
3525,../../output/MediumBottle/Medium_370_600_34,0.03,34.0,0.6,369.9,0.025,0.0075,0.0175
3526,../../output/MediumBottle/Medium_370_600_38,0.03,38.0,0.6,369.9,2.2125,2.1725,0.04
3527,../../output/MediumBottle/Medium_370_600_42,0.03,42.0,0.6,369.9,16.1375,16.085,0.0525
3528,../../output/MediumBottle/Medium_370_600_46,0.03,46.0,0.6,369.9,40.13,39.8475,0.2825
3529,../../output/MediumBottle/Medium_370_600_50,0.03,50.0,0.6,369.9,69.34,67.7725,1.5675
3530,../../output/MediumBottle/Medium_370_600_54,0.03,54.0,0.6,369.9,100.422,88.6125,11.81
3531,../../output/MediumBottle/Medium_370_600_58,0.03,58.0,0.6,369.9,130.86,115.118,15.7425
3532,../../output/MediumBottle/Medium_370_600_62,0.03,62.0,0.6,369.9,160.542,141.35,19.1925
3533,../../output/MediumBottle/Medium_370_600_66,0.03,66.0,0.6,369.9,189.22,167.65,21.57
3534,../../output/MediumBottle/Medium_370_600_70,0.03,70.0,0.6,369.9,216.877,194.428,22.45
3535,../../output/MediumBottle/Medium_370_600_74,0.03,74.0,0.6,369.9,243.61,220.472,23.1375
3536,../../output/MediumBottle/Medium_370_600_78,0.03,78.0,0.6,369.9,269.41,245.843,23.5675
3537,../../output/MediumBottle/Medium_370_600_82,0.03,82.0,0.6,369.9,294.467,271.173,23.295
3538,../../output/MediumBottle/Medium_370_600_86,0.03,86.0,0.6,369.9,317.858,294.332,23.525
3539,../../output/MediumBottle/Medium_370_600_90,0.03,90.0,0.6,369.9,338.19,314.66,23.53
3540,../../output/MediumBottle/Medium_380_1000_30,0.03,30.0,1.0,379.9,0.025,0.015,0.01
3541,../../output/MediumBottle/Medium_380_1000_34,0.03,34.0,1.0,379.9,0.04,0.0275,0.0125
3542,../../output/MediumBottle/Medium_380_1000_38,0.03,38.0,1.0,379.9,4.615,4.4775,0.1375
3543,../../output/MediumBottle/Medium_380_1000_42,0.03,42.0,1.0,379.9,22.5125,22.445,0.0675
3544,../../output/MediumBottle/Medium_380_1000_46,0.03,46.0,1.0,379.9,49.385,48.9625,0.4225
3545,../../output/MediumBottle/Medium_380_1000_50,0.03,50.0,1.0,379.9,79.94,75.0825,4.8575
3546,../../output/MediumBottle/Medium_380_1000_54,0.03,54.0,1.0,379.9,111.593,99.36,12.2325
3547,../../output/MediumBottle/Medium_380_1000_58,0.03,58.0,1.0,379.9,142.47,126.11,16.36
3548,../../output/MediumBottle/Medium_380_1000_62,0.03,62.0,1.0,379.9,172.65,151.855,20.795
3549,../../output/MediumBottle/Medium_380_1000_66,0.03,66.0,1.0,379.9,201.32,178.18,23.14
3550,../../output/MediumBottle/Medium_380_1000_70,0.03,70.0,1.0,379.9,228.855,204.195,24.66
3551,../../output/MediumBottle/Medium_380_1000_74,0.03,74.0,1.0,379.9,255.607,230.545,25.0625
3552,../../output/MediumBottle/Medium_380_1000_78,0.03,78.0,1.0,379.9,281.223,256.277,24.945
3553,../../output/MediumBottle/Medium_380_1000_82,0.03,82.0,1.0,379.9,306.228,281.015,25.2125
3554,../../output/MediumBottle/Medium_380_1000_86,0.03,86.0,1.0,379.9,329.452,304.188,25.265
3555,../../output/MediumBottle/Medium_380_1000_90,0.03,90.0,1.0,379.9,349.48,324.035,25.445
3556,../../output/MediumBottle/Medium_380_1399_30,0.03,30.0,1.4,379.9,0.025,0.0075,0.0175
3557,../../output/MediumBottle/Medium_380_1399_34,0.03,34.0,1.4,379.9,0.045,0.025,0.02
3558,../../output/MediumBottle/Medium_380_1399_38,0.03,38.0,1.4,379.9,5.205,5.0375,0.1675
3559,../../output/MediumBottle/Medium_380_1399_42,0.03,42.0,1.4,379.9,24.0925,24.005,0.0875
3560,../../output/MediumBottle/Medium_380_1399_46,0.03,46.0,1.4,379.9,51.4525,51.1975,0.255
3561,../../output/MediumBottle/Medium_380_1399_50,0.03,50.0,1.4,379.9,82.2,76.09,6.11
3562,../../output/MediumBottle/Medium_380_1399_54,0.03,54.0,1.4,379.9,113.875,101.483,12.3925
3563,../../output/MediumBottle/Medium_380_1399_58,0.03,58.0,1.4,379.9,144.722,127.703,17.02
3564,../../output/MediumBottle/Medium_380_1399_62,0.03,62.0,1.4,379.9,174.78,154.205,20.575
